Sensor,Data,Valor,Direcao_Saida,Unidade,Estado
PE-BM-BV-82,2021-04-12 10:26:00,83.951,Cota Piezométrica,m,normal
PZ-BM-BV-73,2021-04-12 10:32:00,56.66,Cota Piezométrica,m,normal
PZ-BM-BV-73,2021-04-12 10:32:00,0.0,Carga Piezométrica,m.c.a,normal
MV-BM-BV-81,2021-04-14 14:11:00,0.0,Vazão,l/min,normal
MV-BM-BV-81,2021-04-14 14:11:00,0.0,Vazão,m3/s,normal
MV-BM-BV-81,2021-04-14 14:11:00,0.0,Vazão,l/s,normal
MV-BM-BV-31,2021-04-19 13:50:00,14.95,Vazão,l/s,normal
MV-BM-BV-31,2021-04-19 13:50:00,897.024,Vazão,l/min,normal
MV-BM-BV-31,2021-04-19 13:50:00,0.01495,Vazão,m3/s,normal
MV-BM-BV-51,2021-04-19 13:53:00,189.999,Vazão,l/min,normal
MV-BM-BV-51,2021-04-19 13:53:00,3.167,Vazão,l/s,normal
MV-BM-BV-51,2021-04-19 13:53:00,0.00317,Vazão,m3/s,normal
PE-BM-BV-51,2021-04-19 13:58:00,57.05,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2021-04-19 13:58:00,90.05,Cota Piezométrica,m,normal
PE-BM-BV-52,2021-04-19 14:00:00,47.818,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2021-04-19 14:00:00,80.878,Cota Piezométrica,m,normal
PZ-BM-BV-52,2021-04-19 14:03:00,63.82,Cota Piezométrica,m,atencao
PZ-BM-BV-52,2021-04-19 14:03:00,34.02,Carga Piezométrica,m.c.a,atencao
PE-BM-BV-71,2021-04-19 14:06:00,19.12,Carga Piezométrica,m.c.a,normal
PE-BM-BV-71,2021-04-19 14:06:00,77.64,Cota Piezométrica,m,normal
PE-BM-BV-72,2021-04-19 14:06:00,9.728,Carga Piezométrica,m.c.a,normal
PE-BM-BV-72,2021-04-19 14:06:00,73.778,Cota Piezométrica,m,normal
PE-BM-BV-81,2021-04-19 14:07:00,12.829,Carga Piezométrica,m.c.a,normal
PE-BM-BV-82,2021-04-19 14:07:00,8.852,Carga Piezométrica,m.c.a,normal
PE-BM-BV-82,2021-04-19 14:07:00,84.012,Cota Piezométrica,m,normal
PE-BM-BV-81,2021-04-19 14:07:00,86.259,Cota Piezométrica,m,normal
MV-BM-BV-81,2021-04-19 14:36:00,0.0,Vazão,l/min,normal
MV-BM-BV-81,2021-04-19 14:36:00,0.0,Vazão,m3/s,normal
MV-BM-BV-81,2021-04-19 14:36:00,0.0,Vazão,l/s,normal
PZ-BM-BV-81,2021-04-26 15:10:00,0.53,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-81,2021-04-26 15:10:00,78.36,Cota Piezométrica,m,normal
PZ-BM-BV-83,2021-04-26 15:11:00,78.59,Cota Piezométrica,m,normal
PZ-BM-BV-83,2021-04-26 15:11:00,6.82,Carga Piezométrica,m.c.a,normal
MNA-BM-BV-81,2021-04-26 15:12:00,88.43,Cota do NA,m,normal
PZ-BM-BV-82,2021-04-26 15:13:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-82,2021-04-26 15:13:00,78.54,Cota Piezométrica,m,normal
PZ-BM-BV-72,2021-04-26 15:15:00,0.0,Carga Piezométrica,m.c.a,normal
MV-BM-BV-81,2021-04-26 15:15:00,0.0,Vazão,l/s,normal
MV-BM-BV-81,2021-04-26 15:15:00,0.0,Vazão,m3/s,normal
MV-BM-BV-81,2021-04-26 15:15:00,0.0,Vazão,l/min,normal
PZ-BM-BV-72,2021-04-26 15:15:00,65.21,Cota Piezométrica,m,normal
PZ-BM-BV-71,2021-04-26 15:16:00,66.06,Cota Piezométrica,m,normal
PZ-BM-BV-71,2021-04-26 15:16:00,0.61,Carga Piezométrica,m.c.a,normal
PE-BM-BV-71,2021-04-26 15:16:00,19.288,Carga Piezométrica,m.c.a,normal
PE-BM-BV-71,2021-04-26 15:16:00,77.808,Cota Piezométrica,m,normal
PE-BM-BV-72,2021-04-26 15:17:00,9.802,Carga Piezométrica,m.c.a,normal
PE-BM-BV-81,2021-04-26 15:17:00,12.993,Carga Piezométrica,m.c.a,normal
PE-BM-BV-72,2021-04-26 15:17:00,73.852,Cota Piezométrica,m,normal
PE-BM-BV-82,2021-04-26 15:17:00,84.086,Cota Piezométrica,m,normal
PE-BM-BV-81,2021-04-26 15:17:00,86.423,Cota Piezométrica,m,normal
PE-BM-BV-82,2021-04-26 15:17:00,8.926,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-73,2021-04-26 15:17:00,56.66,Cota Piezométrica,m,normal
PZ-BM-BV-73,2021-04-26 15:17:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-53,2021-04-26 15:21:00,35.26,Cota Piezométrica,m,normal
PZ-BM-BV-53,2021-04-26 15:21:00,7.52,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-15,2021-04-26 15:23:00,59.6,Cota Piezométrica,m,normal
PZ-BM-BV-51,2021-04-26 15:23:00,0.56,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-51,2021-04-26 15:23:00,41.96,Cota Piezométrica,m,normal
PZ-BM-BV-15,2021-04-26 15:23:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2021-04-26 15:23:00,35.73,Cota Piezométrica,m,normal
PZ-BM-BV-54,2021-04-26 15:23:00,11.16,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2021-04-26 15:23:00,57.445,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2021-04-26 15:23:00,90.445,Cota Piezométrica,m,normal
PE-BM-BV-52,2021-04-26 15:24:00,81.06,Cota Piezométrica,m,normal
PZ-BM-BV-52,2021-04-26 15:24:00,33.95,Carga Piezométrica,m.c.a,atencao
PZ-BM-BV-52,2021-04-26 15:24:00,63.75,Cota Piezométrica,m,atencao
PE-BM-BV-52,2021-04-26 15:24:00,48.0,Carga Piezométrica,m.c.a,normal
MV-BM-BV-31,2021-04-26 15:26:00,597.519,Vazão,l/min,normal
MV-BM-BV-31,2021-04-26 15:26:00,9.959,Vazão,l/s,normal
MV-BM-BV-31,2021-04-26 15:26:00,0.00996,Vazão,m3/s,normal
PZ-BM-BV-35,2021-04-26 15:26:00,44.72,Cota Piezométrica,m,normal
PZ-BM-BV-35,2021-04-26 15:26:00,4.15,Carga Piezométrica,m.c.a,normal
MNA-BM-BV-51,2021-04-26 15:26:00,88.25,Cota do NA,m,normal
PZ-BM-BV-33,2021-04-26 15:28:00,54.1,Cota Piezométrica,m,normal
PZ-BM-BV-33,2021-04-26 15:28:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2021-04-26 15:29:00,51.44,Cota Piezométrica,m,normal
PZ-BM-BV-34,2021-04-26 15:29:00,11.69,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2021-04-26 15:31:00,12.86,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2021-04-26 15:31:00,35.26,Cota Piezométrica,m,normal
PZ-BM-BV-32,2021-04-26 15:32:00,59.14,Cota Piezométrica,m,normal
PZ-BM-BV-31,2021-04-26 15:32:00,47.8,Cota Piezométrica,m,normal
PZ-BM-BV-31,2021-04-26 15:32:00,0.73,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-32,2021-04-26 15:32:00,21.54,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-56,2021-04-26 15:33:00,12.01,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-56,2021-04-26 15:33:00,35.0,Cota Piezométrica,m,normal
MV-BM-BV-51,2021-04-26 15:34:00,173.86,Vazão,l/min,normal
MV-BM-BV-51,2021-04-26 15:34:00,2.898,Vazão,l/s,normal
MV-BM-BV-51,2021-04-26 15:34:00,0.0029,Vazão,m3/s,normal
PZ-BM-BV-36,2021-04-26 15:37:00,4.4,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-36,2021-04-26 15:37:00,48.53,Cota Piezométrica,m,normal
PZ-BM-BV-13,2021-04-26 15:38:00,0.76,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-13,2021-04-26 15:38:00,70.72,Cota Piezométrica,m,normal
PZ-BM-BV-14,2021-04-26 15:39:00,74.77,Cota Piezométrica,m,normal
PZ-BM-BV-14,2021-04-26 15:39:00,20.33,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2021-04-26 15:40:00,1.13,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2021-04-26 15:40:00,75.61,Cota Piezométrica,m,normal
PZ-BM-BV-12,2021-04-26 15:41:00,22.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-12,2021-04-26 15:41:00,81.15,Cota Piezométrica,m,normal
MV-BM-BV-31,2021-05-03 14:23:00,597.519,Vazão,l/min,normal
MV-BM-BV-31,2021-05-03 14:23:00,0.00996,Vazão,m3/s,normal
MV-BM-BV-31,2021-05-03 14:23:00,9.959,Vazão,l/s,normal
MV-BM-BV-51,2021-05-03 14:25:00,2.643,Vazão,l/s,normal
MV-BM-BV-51,2021-05-03 14:25:00,158.573,Vazão,l/min,normal
MV-BM-BV-51,2021-05-03 14:25:00,0.00264,Vazão,m3/s,normal
PZ-BM-BV-52,2021-05-03 14:31:00,33.93,Carga Piezométrica,m.c.a,atencao
PZ-BM-BV-52,2021-05-03 14:31:00,63.73,Cota Piezométrica,m,atencao
PE-BM-BV-51,2021-05-03 14:34:00,57.448,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2021-05-03 14:34:00,90.448,Cota Piezométrica,m,normal
PE-BM-BV-52,2021-05-03 14:35:00,81.055,Cota Piezométrica,m,normal
PE-BM-BV-52,2021-05-03 14:35:00,47.995,Carga Piezométrica,m.c.a,normal
PE-BM-BV-71,2021-05-03 14:40:00,77.764,Cota Piezométrica,m,normal
PE-BM-BV-71,2021-05-03 14:40:00,19.244,Carga Piezométrica,m.c.a,normal
PE-BM-BV-72,2021-05-03 14:41:00,73.825,Cota Piezométrica,m,normal
PE-BM-BV-72,2021-05-03 14:41:00,9.775,Carga Piezométrica,m.c.a,normal
PE-BM-BV-81,2021-05-03 14:42:00,86.338,Cota Piezométrica,m,normal
PE-BM-BV-81,2021-05-03 14:42:00,12.908,Carga Piezométrica,m.c.a,normal
PE-BM-BV-82,2021-05-03 14:43:00,84.012,Cota Piezométrica,m,normal
PE-BM-BV-82,2021-05-03 14:43:00,8.852,Carga Piezométrica,m.c.a,normal
MV-BM-BV-81,2021-05-04 08:35:00,0.0,Vazão,l/s,normal
MV-BM-BV-81,2021-05-04 08:35:00,0.0,Vazão,l/min,normal
MV-BM-BV-81,2021-05-04 08:35:00,0.0,Vazão,m3/s,normal
MV-BM-BV-81,2021-05-10 10:53:00,0.0,Vazão,l/s,normal
MV-BM-BV-81,2021-05-10 10:53:00,0.0,Vazão,l/min,normal
MV-BM-BV-81,2021-05-10 10:53:00,0.0,Vazão,m3/s,normal
PZ-BM-BV-73,2021-05-10 10:54:00,56.66,Cota Piezométrica,m,normal
PZ-BM-BV-73,2021-05-10 10:54:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2021-05-10 10:56:00,65.21,Cota Piezométrica,m,normal
PZ-BM-BV-72,2021-05-10 10:56:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-81,2021-05-10 10:58:00,0.56,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-81,2021-05-10 10:58:00,78.39,Cota Piezométrica,m,normal
PZ-BM-BV-15,2021-05-10 11:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-15,2021-05-10 11:00:00,59.6,Cota Piezométrica,m,normal
PZ-BM-BV-83,2021-05-10 11:00:00,78.35,Cota Piezométrica,m,normal
PZ-BM-BV-83,2021-05-10 11:00:00,6.58,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-82,2021-05-10 11:01:00,78.54,Cota Piezométrica,m,normal
PZ-BM-BV-82,2021-05-10 11:01:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2021-05-10 11:02:00,11.07,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2021-05-10 11:02:00,35.64,Cota Piezométrica,m,normal
MV-BM-BV-31,2021-05-10 11:04:00,0.01272,Vazão,m3/s,normal
PZ-BM-BV-35,2021-05-10 11:04:00,4.22,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-53,2021-05-10 11:04:00,7.46,Carga Piezométrica,m.c.a,normal
MV-BM-BV-31,2021-05-10 11:04:00,12.723,Vazão,l/s,normal
MNA-BM-BV-81,2021-05-10 11:04:00,88.35,Cota do NA,m,normal
PZ-BM-BV-53,2021-05-10 11:04:00,35.2,Cota Piezométrica,m,normal
MV-BM-BV-31,2021-05-10 11:04:00,763.365,Vazão,l/min,normal
PZ-BM-BV-35,2021-05-10 11:04:00,44.79,Cota Piezométrica,m,normal
MV-BM-BV-51,2021-05-10 11:07:00,153.664,Vazão,l/min,normal
MV-BM-BV-51,2021-05-10 11:07:00,0.00256,Vazão,m3/s,normal
MV-BM-BV-51,2021-05-10 11:07:00,2.561,Vazão,l/s,normal
PZ-BM-BV-56,2021-05-10 11:08:00,11.95,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-56,2021-05-10 11:08:00,34.94,Cota Piezométrica,m,normal
PZ-BM-BV-55,2021-05-10 11:09:00,35.31,Cota Piezométrica,m,normal
PZ-BM-BV-55,2021-05-10 11:09:00,12.91,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2021-05-10 11:11:00,11.59,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-71,2021-05-10 11:11:00,66.11,Cota Piezométrica,m,normal
PZ-BM-BV-71,2021-05-10 11:11:00,0.66,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2021-05-10 11:11:00,51.34,Cota Piezométrica,m,normal
PE-BM-BV-72,2021-05-10 11:12:00,9.775,Carga Piezométrica,m.c.a,normal
PE-BM-BV-71,2021-05-10 11:12:00,19.288,Carga Piezométrica,m.c.a,normal
PE-BM-BV-71,2021-05-10 11:12:00,77.808,Cota Piezométrica,m,normal
PE-BM-BV-72,2021-05-10 11:12:00,73.825,Cota Piezométrica,m,normal
PE-BM-BV-81,2021-05-10 11:13:00,12.938,Carga Piezométrica,m.c.a,normal
PE-BM-BV-81,2021-05-10 11:13:00,86.368,Cota Piezométrica,m,normal
PE-BM-BV-82,2021-05-10 11:14:00,83.987,Cota Piezométrica,m,normal
PZ-BM-BV-33,2021-05-10 11:14:00,54.1,Cota Piezométrica,m,normal
PZ-BM-BV-33,2021-05-10 11:14:00,0.0,Carga Piezométrica,m.c.a,normal
PE-BM-BV-82,2021-05-10 11:14:00,8.827,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-36,2021-05-10 11:17:00,48.75,Cota Piezométrica,m,normal
PZ-BM-BV-36,2021-05-10 11:17:00,4.62,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-14,2021-05-10 11:19:00,74.74,Cota Piezométrica,m,normal
PZ-BM-BV-14,2021-05-10 11:19:00,20.3,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-13,2021-05-10 11:20:00,70.71,Cota Piezométrica,m,normal
PZ-BM-BV-13,2021-05-10 11:20:00,0.75,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-32,2021-05-10 11:20:00,21.66,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-32,2021-05-10 11:20:00,59.26,Cota Piezométrica,m,normal
PZ-BM-BV-31,2021-05-10 11:20:00,0.9,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2021-05-10 11:20:00,47.97,Cota Piezométrica,m,normal
PE-BM-BV-51,2021-05-10 11:21:00,90.59,Cota Piezométrica,m,normal
PE-BM-BV-51,2021-05-10 11:21:00,57.59,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2021-05-10 11:22:00,48.118,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2021-05-10 11:22:00,81.178,Cota Piezométrica,m,normal
PZ-BM-BV-11,2021-05-10 11:24:00,75.65,Cota Piezométrica,m,normal
PZ-BM-BV-11,2021-05-10 11:24:00,1.17,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-12,2021-05-10 11:26:00,21.97,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-51,2021-05-10 11:26:00,0.61,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-12,2021-05-10 11:26:00,81.12,Cota Piezométrica,m,normal
PZ-BM-BV-51,2021-05-10 11:26:00,42.01,Cota Piezométrica,m,normal
PZ-BM-BV-52,2021-05-10 11:28:00,33.83,Carga Piezométrica,m.c.a,atencao
PZ-BM-BV-52,2021-05-10 11:28:00,63.63,Cota Piezométrica,m,atencao
MNA-BM-BV-51,2021-05-12 10:59:00,88.28,Cota do NA,m,normal
MV-BM-BV-81,2021-05-17 10:07:00,0.0,Vazão,l/min,normal
MV-BM-BV-81,2021-05-17 10:07:00,0.0,Vazão,l/s,normal
MV-BM-BV-81,2021-05-17 10:07:00,0.0,Vazão,m3/s,normal
PE-BM-BV-71,2021-05-17 10:11:00,77.758,Cota Piezométrica,m,normal
PE-BM-BV-71,2021-05-17 10:11:00,19.238,Carga Piezométrica,m.c.a,normal
PE-BM-BV-72,2021-05-17 10:12:00,9.736,Carga Piezométrica,m.c.a,normal
PE-BM-BV-72,2021-05-17 10:12:00,73.786,Cota Piezométrica,m,normal
PE-BM-BV-81,2021-05-17 10:13:00,12.858,Carga Piezométrica,m.c.a,normal
PE-BM-BV-81,2021-05-17 10:13:00,86.288,Cota Piezométrica,m,normal
PE-BM-BV-82,2021-05-17 10:13:00,83.888,Cota Piezométrica,m,normal
PE-BM-BV-82,2021-05-17 10:13:00,8.728,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2021-05-17 10:17:00,57.566,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2021-05-17 10:17:00,63.55,Cota Piezométrica,m,atencao
PE-BM-BV-52,2021-05-17 10:17:00,81.202,Cota Piezométrica,m,normal
PE-BM-BV-52,2021-05-17 10:17:00,48.142,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2021-05-17 10:17:00,33.75,Carga Piezométrica,m.c.a,atencao
PE-BM-BV-51,2021-05-17 10:17:00,90.566,Cota Piezométrica,m,normal
MV-BM-BV-31,2021-05-17 10:25:00,10.143,Vazão,l/s,normal
MV-BM-BV-31,2021-05-17 10:25:00,608.563,Vazão,l/min,normal
MV-BM-BV-31,2021-05-17 10:25:00,0.01014,Vazão,m3/s,normal
MV-BM-BV-51,2021-05-17 10:26:00,2.481,Vazão,l/s,normal
MV-BM-BV-51,2021-05-17 10:26:00,0.00248,Vazão,m3/s,normal
MV-BM-BV-51,2021-05-17 10:26:00,148.847,Vazão,l/min,normal
MS-BM-BV-42-ER,2021-05-21 10:26:00,-0.002,Deslocamento Transversal (Y),m,normal
MS-BM-BV-62-ER,2021-05-21 10:26:00,0.004,Recalque (Z),m,normal
MS-BM-BV-42-ER,2021-05-21 10:26:00,-0.002,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-61-ER,2021-05-21 10:26:00,0.003,Deslocamento Transversal (Y),m,normal
MS-BM-BV-62-ER,2021-05-21 10:26:00,0.005,Deslocamento Transversal (Y),m,normal
MS-BM-BV-31-ER,2021-05-21 10:26:00,-0.007,Deslocamento Transversal (Y),m,normal
MS-BM-BV-61-ER,2021-05-21 10:26:00,-0.002,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-52-ER,2021-05-21 10:26:00,-0.001,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-52-ER,2021-05-21 10:26:00,0.004,Recalque (Z),m,normal
MS-BM-BV-61-ER,2021-05-21 10:26:00,0.003,Recalque (Z),m,normal
MS-BM-BV-42-ER,2021-05-21 10:26:00,0.005,Recalque (Z),m,normal
MS-BM-BV-31-ER,2021-05-21 10:26:00,-0.002,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-11-ER,2021-05-21 10:26:00,0.004,Recalque (Z),m,normal
MS-BM-BV-11-ER,2021-05-21 10:26:00,0.001,Deslocamento Transversal (Y),m,normal
MS-BM-BV-11-ER,2021-05-21 10:26:00,0.003,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-51-ER,2021-05-21 10:26:00,-0.003,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-51-ER,2021-05-21 10:26:00,0.004,Recalque (Z),m,normal
MS-BM-BV-51-ER,2021-05-21 10:26:00,-0.002,Deslocamento Transversal (Y),m,normal
MS-BM-BV-31-ER,2021-05-21 10:26:00,0.0,Recalque (Z),m,normal
MS-BM-BV-62-ER,2021-05-21 10:26:00,0.0,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-52-ER,2021-05-21 10:26:00,0.001,Deslocamento Transversal (Y),m,normal
MS-BM-BV-81-ER,2021-05-21 10:26:00,0.001,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-82-ER,2021-05-21 10:26:00,-0.002,Recalque (Z),m,normal
MS-BM-BV-72-ER,2021-05-21 10:26:00,0.0,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-21-ER,2021-05-21 10:26:00,-0.001,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-21-ER,2021-05-21 10:26:00,-0.006,Deslocamento Transversal (Y),m,normal
MS-BM-BV-21-ER,2021-05-21 10:26:00,0.0,Recalque (Z),m,normal
MS-BM-BV-81-ER,2021-05-21 10:26:00,-0.001,Deslocamento Transversal (Y),m,normal
MS-BM-BV-41-ER,2021-05-21 10:26:00,0.0,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-41-ER,2021-05-21 10:26:00,0.002,Recalque (Z),m,normal
MS-BM-BV-71-ER,2021-05-21 10:26:00,0.005,Recalque (Z),m,normal
MS-BM-BV-71-ER,2021-05-21 10:26:00,0.006,Deslocamento Transversal (Y),m,normal
MS-BM-BV-71-ER,2021-05-21 10:26:00,-0.001,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-22-ER,2021-05-21 10:26:00,0.0,Deslocamento Transversal (Y),m,normal
MS-BM-BV-02-ER,2021-05-21 10:26:00,-0.002,Deslocamento Transversal (Y),m,normal
MS-BM-BV-02-ER,2021-05-21 10:26:00,0.006,Recalque (Z),m,normal
MS-BM-BV-02-ER,2021-05-21 10:26:00,0.004,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-22-ER,2021-05-21 10:26:00,0.002,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-22-ER,2021-05-21 10:26:00,0.005,Recalque (Z),m,normal
MS-BM-BV-82-ER,2021-05-21 10:26:00,0.001,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-82-ER,2021-05-21 10:26:00,0.001,Deslocamento Transversal (Y),m,normal
MS-BM-BV-01-ER,2021-05-21 10:26:00,0.006,Recalque (Z),m,normal
MS-BM-BV-01-ER,2021-05-21 10:26:00,-0.006,Deslocamento Transversal (Y),m,normal
MS-BM-BV-01-ER,2021-05-21 10:26:00,0.003,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-72-ER,2021-05-21 10:26:00,0.002,Deslocamento Transversal (Y),m,normal
MS-BM-BV-72-ER,2021-05-21 10:26:00,-0.006,Recalque (Z),m,normal
MS-BM-BV-41-ER,2021-05-21 10:26:00,-0.004,Deslocamento Transversal (Y),m,normal
MS-BM-BV-32-ER,2021-05-21 10:26:00,0.0,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-12-ER,2021-05-21 10:26:00,-0.001,Deslocamento Transversal (Y),m,normal
MS-BM-BV-81-ER,2021-05-21 10:26:00,-0.005,Recalque (Z),m,normal
MS-BM-BV-12-ER,2021-05-21 10:26:00,0.007,Recalque (Z),m,normal
MS-BM-BV-12-ER,2021-05-21 10:26:00,0.004,Deslocamento Longitudinal (X),m,normal
MS-BM-BV-32-ER,2021-05-21 10:26:00,-0.001,Deslocamento Transversal (Y),m,normal
MS-BM-BV-32-ER,2021-05-21 10:26:00,0.007,Recalque (Z),m,normal
MV-BM-BV-81,2021-05-25 13:27:00,0.0,Vazão,m3/s,normal
MV-BM-BV-81,2021-05-25 13:27:00,0.0,Vazão,l/min,normal
MV-BM-BV-81,2021-05-25 13:27:00,0.0,Vazão,l/s,normal
PZ-BM-BV-81,2021-05-25 13:29:00,78.37,Cota Piezométrica,m,normal
PZ-BM-BV-81,2021-05-25 13:29:00,0.54,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-73,2021-05-25 13:29:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-73,2021-05-25 13:29:00,56.66,Cota Piezométrica,m,normal
PZ-BM-BV-81,2021-05-25 13:31:00,0.54,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-81,2021-05-25 13:31:00,78.37,Cota Piezométrica,m,normal
PZ-BM-BV-82,2021-05-25 13:32:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-82,2021-05-25 13:32:00,78.54,Cota Piezométrica,m,normal
MNA-BM-BV-81,2021-05-25 13:33:00,88.49,Cota do NA,m,normal
PZ-BM-BV-83,2021-05-25 13:33:00,78.24,Cota Piezométrica,m,normal
PZ-BM-BV-83,2021-05-25 13:33:00,6.47,Carga Piezométrica,m.c.a,normal
PE-BM-BV-71,2021-05-25 13:35:00,19.377,Carga Piezométrica,m.c.a,normal
PE-BM-BV-71,2021-05-25 13:35:00,77.897,Cota Piezométrica,m,normal
PE-BM-BV-72,2021-05-25 13:36:00,73.862,Cota Piezométrica,m,normal
PE-BM-BV-72,2021-05-25 13:36:00,9.812,Carga Piezométrica,m.c.a,normal
PE-BM-BV-82,2021-05-25 13:36:00,84.015,Cota Piezométrica,m,normal
PE-BM-BV-81,2021-05-25 13:36:00,13.016,Carga Piezométrica,m.c.a,normal
PE-BM-BV-81,2021-05-25 13:36:00,86.446,Cota Piezométrica,m,normal
PE-BM-BV-82,2021-05-25 13:36:00,8.855,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-71,2021-05-25 13:37:00,0.67,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2021-05-25 13:37:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2021-05-25 13:37:00,65.21,Cota Piezométrica,m,normal
PZ-BM-BV-71,2021-05-25 13:37:00,66.12,Cota Piezométrica,m,normal
PE-BM-BV-51,2021-05-25 13:41:00,57.971,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2021-05-25 13:41:00,48.293,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2021-05-25 13:41:00,81.353,Cota Piezométrica,m,normal
PE-BM-BV-51,2021-05-25 13:41:00,90.971,Cota Piezométrica,m,normal
PZ-BM-BV-53,2021-05-25 13:42:00,7.5,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-53,2021-05-25 13:42:00,35.24,Cota Piezométrica,m,normal
PZ-BM-BV-51,2021-05-25 13:42:00,0.65,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-51,2021-05-25 13:42:00,42.05,Cota Piezométrica,m,normal
PZ-BM-BV-52,2021-05-25 13:44:00,63.46,Cota Piezométrica,m,atencao
PZ-BM-BV-52,2021-05-25 13:44:00,33.66,Carga Piezométrica,m.c.a,atencao
PZ-BM-BV-54,2021-05-25 13:44:00,11.12,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2021-05-25 13:44:00,35.69,Cota Piezométrica,m,normal
MNA-BM-BV-51,2021-05-25 13:47:00,88.37,Cota do NA,m,normal
PZ-BM-BV-31,2021-05-25 13:49:00,47.89,Cota Piezométrica,m,normal
PZ-BM-BV-31,2021-05-25 13:49:00,0.82,Carga Piezométrica,m.c.a,normal
